,Year,County,Hospital,Surgery,Latitude,Longitude,Total_cases,Cost,renta_per_capita,Poblacion
4479,2017,Los Angeles,Community and Mission Hospital of Huntington Park  Slauson,Breast,33.98929,-118.22466,2,30,20683,10515.0
4480,2017,Los Angeles,Community and Mission Hospital of Huntington Park  Slauson,Colon,33.98929,-118.22466,1,52,20683,10515.0
4481,2017,Los Angeles,Community and Mission Hospital of Huntington Park  Slauson,Rectum,33.98929,-118.22466,1,52,20683,10515.0
4482,2017,Los Angeles,Community Hospital Long Beach,Breast,33.78871,-118.14578,1,30,20683,10515.0
4483,2017,Los Angeles,Community Hospital Long Beach,Colon,33.78871,-118.14578,2,52,20683,10515.0
4484,2017,Los Angeles,Community Hospital Long Beach,Liver,33.78871,-118.14578,1,100,20683,10515.0
4485,2017,Los Angeles,Community Hospital Long Beach,Rectum,33.78871,-118.14578,1,52,20683,10515.0
4486,2017,Los Angeles,East Los Angeles Doctors Hospital,Colon,34.02383,-118.18377,2,52,20683,10515.0
4487,2017,Los Angeles,East Los Angeles Doctors Hospital,Rectum,34.02383,-118.18377,4,52,20683,10515.0
4488,2017,Los Angeles,Encino Hospital Medical Center,Breast,34.15686,-118.48662,1,30,20683,10515.0
4489,2017,Los Angeles,Encino Hospital Medical Center,Stomach,34.15686,-118.48662,1,72,20683,10515.0
4490,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Bladder,34.13384,-117.87244,1,65,20683,10515.0
4491,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Brain,34.13384,-117.87244,3,100,20683,10515.0
4492,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Breast,34.13384,-117.87244,28,30,20683,10515.0
4493,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Colon,34.13384,-117.87244,20,52,20683,10515.0
4494,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Liver,34.13384,-117.87244,3,100,20683,10515.0
4495,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Lung,34.13384,-117.87244,1,56,20683,10515.0
4496,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Prostate,34.13384,-117.87244,39,153,20683,10515.0
4497,2017,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Rectum,34.13384,-117.87244,6,52,20683,10515.0
4498,2017,Los Angeles,Garfield Medical Center,Brain,34.06826,-118.12302,16,100,20683,10515.0
4499,2017,Los Angeles,Garfield Medical Center,Breast,34.06826,-118.12302,102,30,20683,10515.0
4500,2017,Los Angeles,Garfield Medical Center,Colon,34.06826,-118.12302,35,52,20683,10515.0
4501,2017,Los Angeles,Garfield Medical Center,Esophagus,34.06826,-118.12302,3,250,20683,10515.0
4502,2017,Los Angeles,Garfield Medical Center,Liver,34.06826,-118.12302,1,100,20683,10515.0
4503,2017,Los Angeles,Garfield Medical Center,Lung,34.06826,-118.12302,33,56,20683,10515.0
4504,2017,Los Angeles,Garfield Medical Center,Pancreas,34.06826,-118.12302,5,74,20683,10515.0
4505,2017,Los Angeles,Garfield Medical Center,Prostate,34.06826,-118.12302,30,153,20683,10515.0
4506,2017,Los Angeles,Garfield Medical Center,Rectum,34.06826,-118.12302,15,52,20683,10515.0
4507,2017,Los Angeles,Garfield Medical Center,Stomach,34.06826,-118.12302,15,72,20683,10515.0
4508,2017,Los Angeles,Glendale Adventist Medical Center,Bladder,34.14951,-118.23109,1,65,20683,10515.0
4509,2017,Los Angeles,Glendale Adventist Medical Center,Brain,34.14951,-118.23109,23,100,20683,10515.0
4510,2017,Los Angeles,Glendale Adventist Medical Center,Breast,34.14951,-118.23109,119,30,20683,10515.0
4511,2017,Los Angeles,Glendale Adventist Medical Center,Colon,34.14951,-118.23109,42,52,20683,10515.0
4512,2017,Los Angeles,Glendale Adventist Medical Center,Esophagus,34.14951,-118.23109,1,250,20683,10515.0
4513,2017,Los Angeles,Glendale Adventist Medical Center,Liver,34.14951,-118.23109,9,100,20683,10515.0
4514,2017,Los Angeles,Glendale Adventist Medical Center,Lung,34.14951,-118.23109,8,56,20683,10515.0
4515,2017,Los Angeles,Glendale Adventist Medical Center,Pancreas,34.14951,-118.23109,4,74,20683,10515.0
4516,2017,Los Angeles,Glendale Adventist Medical Center,Prostate,34.14951,-118.23109,17,153,20683,10515.0
4517,2017,Los Angeles,Glendale Adventist Medical Center,Rectum,34.14951,-118.23109,16,52,20683,10515.0
4518,2017,Los Angeles,Glendale Adventist Medical Center,Stomach,34.14951,-118.23109,5,72,20683,10515.0
4519,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Bladder,34.1284,-118.25769,1,65,20683,10515.0
4520,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Brain,34.1284,-118.25769,3,100,20683,10515.0
4521,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Breast,34.1284,-118.25769,35,30,20683,10515.0
4522,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Colon,34.1284,-118.25769,28,52,20683,10515.0
4523,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Lung,34.1284,-118.25769,21,56,20683,10515.0
4524,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Prostate,34.1284,-118.25769,4,153,20683,10515.0
4525,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Rectum,34.1284,-118.25769,18,52,20683,10515.0
4526,2017,Los Angeles,Glendale Memorial Hospital and Medical Center,Stomach,34.1284,-118.25769,1,72,20683,10515.0
4527,2017,Los Angeles,Glendora Community Hospital,Breast,34.12867,-117.86609,1,30,20683,10515.0
4528,2017,Los Angeles,Glendora Community Hospital,Colon,34.12867,-117.86609,1,52,20683,10515.0
4529,2017,Los Angeles,Glendora Community Hospital,Stomach,34.12867,-117.86609,1,72,20683,10515.0
4530,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Brain,34.05324,-118.26522,7,100,20683,10515.0
4531,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Breast,34.05324,-118.26522,26,30,20683,10515.0
4532,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Colon,34.05324,-118.26522,16,52,20683,10515.0
4533,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Liver,34.05324,-118.26522,8,100,20683,10515.0
4534,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Lung,34.05324,-118.26522,6,56,20683,10515.0
4535,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Pancreas,34.05324,-118.26522,6,74,20683,10515.0
4536,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Prostate,34.05324,-118.26522,2,153,20683,10515.0
4537,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Rectum,34.05324,-118.26522,5,52,20683,10515.0
4538,2017,Los Angeles,Good Samaritan Hospital  Los Angeles,Stomach,34.05324,-118.26522,11,72,20683,10515.0
4539,2017,Los Angeles,Greater El Monte Community Hospital,Breast,34.04827,-118.04257,2,30,20683,10515.0
4540,2017,Los Angeles,Greater El Monte Community Hospital,Colon,34.04827,-118.04257,1,52,20683,10515.0
4541,2017,Los Angeles,Greater El Monte Community Hospital,Prostate,34.04827,-118.04257,1,153,20683,10515.0
4542,2017,Los Angeles,Henry Mayo Newhall Hospital,Bladder,34.39637,-118.55324,1,65,20683,10515.0
4543,2017,Los Angeles,Henry Mayo Newhall Hospital,Brain,34.39637,-118.55324,13,100,20683,10515.0
4544,2017,Los Angeles,Henry Mayo Newhall Hospital,Breast,34.39637,-118.55324,26,30,20683,10515.0
4545,2017,Los Angeles,Henry Mayo Newhall Hospital,Colon,34.39637,-118.55324,13,52,20683,10515.0
4546,2017,Los Angeles,Henry Mayo Newhall Hospital,Esophagus,34.39637,-118.55324,1,250,20683,10515.0
4547,2017,Los Angeles,Henry Mayo Newhall Hospital,Liver,34.39637,-118.55324,1,100,20683,10515.0
4548,2017,Los Angeles,Henry Mayo Newhall Hospital,Lung,34.39637,-118.55324,8,56,20683,10515.0
4549,2017,Los Angeles,Henry Mayo Newhall Hospital,Prostate,34.39637,-118.55324,11,153,20683,10515.0
4550,2017,Los Angeles,Henry Mayo Newhall Hospital,Rectum,34.39637,-118.55324,4,52,20683,10515.0
4551,2017,Los Angeles,Henry Mayo Newhall Hospital,Stomach,34.39637,-118.55324,2,72,20683,10515.0
4552,2017,Los Angeles,Hollywood Presbyterian Medical Center,Brain,34.09557,-118.29163,2,100,20683,10515.0
4553,2017,Los Angeles,Hollywood Presbyterian Medical Center,Breast,34.09557,-118.29163,45,30,20683,10515.0
4554,2017,Los Angeles,Hollywood Presbyterian Medical Center,Colon,34.09557,-118.29163,34,52,20683,10515.0
4555,2017,Los Angeles,Hollywood Presbyterian Medical Center,Liver,34.09557,-118.29163,2,100,20683,10515.0
4556,2017,Los Angeles,Hollywood Presbyterian Medical Center,Lung,34.09557,-118.29163,2,56,20683,10515.0
4557,2017,Los Angeles,Hollywood Presbyterian Medical Center,Pancreas,34.09557,-118.29163,1,74,20683,10515.0
4558,2017,Los Angeles,Hollywood Presbyterian Medical Center,Prostate,34.09557,-118.29163,2,153,20683,10515.0
4559,2017,Los Angeles,Hollywood Presbyterian Medical Center,Rectum,34.09557,-118.29163,6,52,20683,10515.0
4560,2017,Los Angeles,Hollywood Presbyterian Medical Center,Stomach,34.09557,-118.29163,15,72,20683,10515.0
4561,2017,Los Angeles,Huntington Memorial Hospital,Bladder,34.13565,-118.1518,21,65,20683,10515.0
4562,2017,Los Angeles,Huntington Memorial Hospital,Brain,34.13565,-118.1518,23,100,20683,10515.0
4563,2017,Los Angeles,Huntington Memorial Hospital,Breast,34.13565,-118.1518,124,30,20683,10515.0
4564,2017,Los Angeles,Huntington Memorial Hospital,Colon,34.13565,-118.1518,81,52,20683,10515.0
4565,2017,Los Angeles,Huntington Memorial Hospital,Esophagus,34.13565,-118.1518,6,250,20683,10515.0
4566,2017,Los Angeles,Huntington Memorial Hospital,Liver,34.13565,-118.1518,24,100,20683,10515.0
4567,2017,Los Angeles,Huntington Memorial Hospital,Lung,34.13565,-118.1518,39,56,20683,10515.0
4568,2017,Los Angeles,Huntington Memorial Hospital,Pancreas,34.13565,-118.1518,17,74,20683,10515.0
4569,2017,Los Angeles,Huntington Memorial Hospital,Prostate,34.13565,-118.1518,167,153,20683,10515.0
4570,2017,Los Angeles,Huntington Memorial Hospital,Rectum,34.13565,-118.1518,35,52,20683,10515.0
4571,2017,Los Angeles,Huntington Memorial Hospital,Stomach,34.13565,-118.1518,18,72,20683,10515.0
4572,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Bladder,34.06348,-117.986,6,65,20683,10515.0
4573,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Breast,34.06348,-117.986,319,30,20683,10515.0
4574,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Colon,34.06348,-117.986,48,52,20683,10515.0
4575,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Liver,34.06348,-117.986,1,100,20683,10515.0
4576,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Pancreas,34.06348,-117.986,2,74,20683,10515.0
4577,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Prostate,34.06348,-117.986,2,153,20683,10515.0
4578,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Rectum,34.06348,-117.986,21,52,20683,10515.0
4579,2017,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Stomach,34.06348,-117.986,5,72,20683,10515.0
4580,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Bladder,33.9171234,-118.1290216,2,65,20683,10515.0
4581,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Breast,33.9171234,-118.1290216,335,30,20683,10515.0
4582,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Colon,33.9171234,-118.1290216,45,52,20683,10515.0
4583,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Esophagus,33.9171234,-118.1290216,5,250,20683,10515.0
4584,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Lung,33.9171234,-118.1290216,23,56,20683,10515.0
4585,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Pancreas,33.9171234,-118.1290216,20,74,20683,10515.0
4586,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Prostate,33.9171234,-118.1290216,289,153,20683,10515.0
4587,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Rectum,33.9171234,-118.1290216,12,52,20683,10515.0
4588,2017,Los Angeles,Kaiser Foundation Hospital  Downey,Stomach,33.9171234,-118.1290216,9,72,20683,10515.0
4589,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Breast,34.21975,-118.43009,210,30,20683,10515.0
4590,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Colon,34.21975,-118.43009,46,52,20683,10515.0
4591,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Esophagus,34.21975,-118.43009,3,250,20683,10515.0
4592,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Liver,34.21975,-118.43009,7,100,20683,10515.0
4593,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Lung,34.21975,-118.43009,58,56,20683,10515.0
4594,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Pancreas,34.21975,-118.43009,6,74,20683,10515.0
4595,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Prostate,34.21975,-118.43009,1,153,20683,10515.0
4596,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Rectum,34.21975,-118.43009,6,52,20683,10515.0
4597,2017,Los Angeles,Kaiser Foundation Hospital  Panorama City,Stomach,34.21975,-118.43009,3,72,20683,10515.0
4598,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Bladder,33.789,-118.29415,2,65,20683,10515.0
4599,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Breast,33.789,-118.29415,295,30,20683,10515.0
4600,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Colon,33.789,-118.29415,48,52,20683,10515.0
4601,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Esophagus,33.789,-118.29415,2,250,20683,10515.0
4602,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Liver,33.789,-118.29415,4,100,20683,10515.0
4603,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Pancreas,33.789,-118.29415,8,74,20683,10515.0
4604,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Prostate,33.789,-118.29415,2,153,20683,10515.0
4605,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Rectum,33.789,-118.29415,18,52,20683,10515.0
4606,2017,Los Angeles,Kaiser Foundation Hospital  South Bay,Stomach,33.789,-118.29415,8,72,20683,10515.0
4607,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Bladder,34.09823,-118.29545,29,65,20683,10515.0
4608,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Brain,34.09823,-118.29545,73,100,20683,10515.0
4609,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Breast,34.09823,-118.29545,278,30,20683,10515.0
4610,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Colon,34.09823,-118.29545,57,52,20683,10515.0
4611,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Esophagus,34.09823,-118.29545,8,250,20683,10515.0
4612,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Liver,34.09823,-118.29545,89,100,20683,10515.0
4613,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Lung,34.09823,-118.29545,46,56,20683,10515.0
4614,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Pancreas,34.09823,-118.29545,19,74,20683,10515.0
4615,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Prostate,34.09823,-118.29545,77,153,20683,10515.0
4616,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Rectum,34.09823,-118.29545,43,52,20683,10515.0
4617,2017,Los Angeles,Kaiser Foundation Hospital  Sunset,Stomach,34.09823,-118.29545,21,72,20683,10515.0
4618,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Bladder,34.03793,-118.37568,7,65,20683,10515.0
4619,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Breast,34.03793,-118.37568,265,30,20683,10515.0
4620,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Colon,34.03793,-118.37568,39,52,20683,10515.0
4621,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Esophagus,34.03793,-118.37568,3,250,20683,10515.0
4622,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Liver,34.03793,-118.37568,9,100,20683,10515.0
4623,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Lung,34.03793,-118.37568,34,56,20683,10515.0
4624,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Pancreas,34.03793,-118.37568,12,74,20683,10515.0
4625,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Prostate,34.03793,-118.37568,236,153,20683,10515.0
4626,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Rectum,34.03793,-118.37568,29,52,20683,10515.0
4627,2017,Los Angeles,Kaiser Foundation Hospital  West Los Angeles,Stomach,34.03793,-118.37568,4,72,20683,10515.0
4628,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Bladder,34.17198,-118.58829,3,65,20683,10515.0
4629,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Breast,34.17198,-118.58829,300,30,20683,10515.0
4630,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Colon,34.17198,-118.58829,40,52,20683,10515.0
4631,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Liver,34.17198,-118.58829,3,100,20683,10515.0
4632,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Prostate,34.17198,-118.58829,8,153,20683,10515.0
4633,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Rectum,34.17198,-118.58829,21,52,20683,10515.0
4634,2017,Los Angeles,Kaiser Foundation Hospital  Woodland Hills,Stomach,34.17198,-118.58829,3,72,20683,10515.0
4635,2017,Los Angeles,Keck Hospital of University of Southern California,Bladder,34.06284,-118.20287,162,65,20683,10515.0
4636,2017,Los Angeles,Keck Hospital of University of Southern California,Brain,34.06284,-118.20287,67,100,20683,10515.0
4637,2017,Los Angeles,Keck Hospital of University of Southern California,Breast,34.06284,-118.20287,105,30,20683,10515.0
4638,2017,Los Angeles,Keck Hospital of University of Southern California,Colon,34.06284,-118.20287,57,52,20683,10515.0
4639,2017,Los Angeles,Keck Hospital of University of Southern California,Esophagus,34.06284,-118.20287,26,250,20683,10515.0
4640,2017,Los Angeles,Keck Hospital of University of Southern California,Liver,34.06284,-118.20287,95,100,20683,10515.0
4641,2017,Los Angeles,Keck Hospital of University of Southern California,Lung,34.06284,-118.20287,29,56,20683,10515.0
4642,2017,Los Angeles,Keck Hospital of University of Southern California,Pancreas,34.06284,-118.20287,48,74,20683,10515.0
4643,2017,Los Angeles,Keck Hospital of University of Southern California,Prostate,34.06284,-118.20287,341,153,20683,10515.0
4644,2017,Los Angeles,Keck Hospital of University of Southern California,Rectum,34.06284,-118.20287,75,52,20683,10515.0
4645,2017,Los Angeles,Keck Hospital of University of Southern California,Stomach,34.06284,-118.20287,11,72,20683,10515.0
4646,2017,Los Angeles,Lakewood Regional Medical Center,Brain,33.86016,-118.14837,4,100,20683,10515.0
4647,2017,Los Angeles,Lakewood Regional Medical Center,Breast,33.86016,-118.14837,20,30,20683,10515.0
4648,2017,Los Angeles,Lakewood Regional Medical Center,Colon,33.86016,-118.14837,19,52,20683,10515.0
4649,2017,Los Angeles,Lakewood Regional Medical Center,Esophagus,33.86016,-118.14837,2,250,20683,10515.0
4650,2017,Los Angeles,Lakewood Regional Medical Center,Liver,33.86016,-118.14837,1,100,20683,10515.0
4651,2017,Los Angeles,Lakewood Regional Medical Center,Lung,33.86016,-118.14837,7,56,20683,10515.0
4652,2017,Los Angeles,Lakewood Regional Medical Center,Pancreas,33.86016,-118.14837,2,74,20683,10515.0
4653,2017,Los Angeles,Lakewood Regional Medical Center,Prostate,33.86016,-118.14837,5,153,20683,10515.0
4654,2017,Los Angeles,Lakewood Regional Medical Center,Rectum,33.86016,-118.14837,9,52,20683,10515.0
4655,2017,Los Angeles,Lakewood Regional Medical Center,Stomach,33.86016,-118.14837,8,72,20683,10515.0
4656,2017,Los Angeles,Long Beach Memorial Medical Center,Brain,33.80801,-118.1852,31,100,20683,10515.0
4657,2017,Los Angeles,Long Beach Memorial Medical Center,Breast,33.80801,-118.1852,227,30,20683,10515.0
4658,2017,Los Angeles,Long Beach Memorial Medical Center,Colon,33.80801,-118.1852,65,52,20683,10515.0
4659,2017,Los Angeles,Long Beach Memorial Medical Center,Esophagus,33.80801,-118.1852,2,250,20683,10515.0
4660,2017,Los Angeles,Long Beach Memorial Medical Center,Liver,33.80801,-118.1852,7,100,20683,10515.0
4661,2017,Los Angeles,Long Beach Memorial Medical Center,Lung,33.80801,-118.1852,41,56,20683,10515.0
4662,2017,Los Angeles,Long Beach Memorial Medical Center,Prostate,33.80801,-118.1852,19,153,20683,10515.0
4663,2017,Los Angeles,Long Beach Memorial Medical Center,Rectum,33.80801,-118.1852,44,52,20683,10515.0
4664,2017,Los Angeles,Long Beach Memorial Medical Center,Stomach,33.80801,-118.1852,7,72,20683,10515.0
4665,2017,Los Angeles,Los Angeles Community Hospital,Breast,34.01897,-118.1875,1,30,20683,10515.0
4666,2017,Los Angeles,Los Angeles Community Hospital,Colon,34.01897,-118.1875,4,52,20683,10515.0
4667,2017,Los Angeles,Los Angeles Community Hospital,Prostate,34.01897,-118.1875,6,153,20683,10515.0
4668,2017,Los Angeles,Los Angeles Community Hospital,Rectum,34.01897,-118.1875,4,52,20683,10515.0
4669,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Brain,33.83149,-118.29332,14,100,20683,10515.0
4670,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Breast,33.83149,-118.29332,107,30,20683,10515.0
4671,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Colon,33.83149,-118.29332,37,52,20683,10515.0
4672,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Liver,33.83149,-118.29332,6,100,20683,10515.0
4673,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Lung,33.83149,-118.29332,3,56,20683,10515.0
4674,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Pancreas,33.83149,-118.29332,4,74,20683,10515.0
4675,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Prostate,33.83149,-118.29332,13,153,20683,10515.0
4676,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Rectum,33.83149,-118.29332,18,52,20683,10515.0
4677,2017,Los Angeles,Los Angeles County/Harbor  UCLA Medical Center,Stomach,33.83149,-118.29332,8,72,20683,10515.0
4678,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Bladder,34.32418,-118.45255,4,65,20683,10515.0
4679,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Breast,34.32418,-118.45255,96,30,20683,10515.0
4680,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Colon,34.32418,-118.45255,15,52,20683,10515.0
4681,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Esophagus,34.32418,-118.45255,3,250,20683,10515.0
4682,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Liver,34.32418,-118.45255,4,100,20683,10515.0
4683,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Lung,34.32418,-118.45255,4,56,20683,10515.0
4684,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Pancreas,34.32418,-118.45255,1,74,20683,10515.0
4685,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Prostate,34.32418,-118.45255,5,153,20683,10515.0
4686,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Rectum,34.32418,-118.45255,17,52,20683,10515.0
4687,2017,Los Angeles,Los Angeles County/Olive View  UCLA Medical Center,Stomach,34.32418,-118.45255,7,72,20683,10515.0
4688,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Bladder,34.05982,-118.21031,5,65,20683,10515.0
4689,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Brain,34.05982,-118.21031,39,100,20683,10515.0
4690,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Breast,34.05982,-118.21031,119,30,20683,10515.0
4691,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Colon,34.05982,-118.21031,40,52,20683,10515.0
4692,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Esophagus,34.05982,-118.21031,2,250,20683,10515.0
4693,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Liver,34.05982,-118.21031,9,100,20683,10515.0
4694,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Lung,34.05982,-118.21031,9,56,20683,10515.0
4695,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Pancreas,34.05982,-118.21031,12,74,20683,10515.0
4696,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Prostate,34.05982,-118.21031,29,153,20683,10515.0
4697,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Rectum,34.05982,-118.21031,27,52,20683,10515.0
4698,2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,Stomach,34.05982,-118.21031,13,72,20683,10515.0
4699,2017,Los Angeles,Marina Del Rey Hospital,Breast,33.98125,-118.43971,21,30,20683,10515.0
4700,2017,Los Angeles,Marina Del Rey Hospital,Colon,33.98125,-118.43971,5,52,20683,10515.0
4701,2017,Los Angeles,Marina Del Rey Hospital,Lung,33.98125,-118.43971,1,56,20683,10515.0
4702,2017,Los Angeles,Marina Del Rey Hospital,Rectum,33.98125,-118.43971,2,52,20683,10515.0
4703,2017,Los Angeles,Memorial Hospital of Gardena,Bladder,33.89246,-118.29493,1,65,20683,10515.0
4704,2017,Los Angeles,Memorial Hospital of Gardena,Breast,33.89246,-118.29493,9,30,20683,10515.0
4705,2017,Los Angeles,Memorial Hospital of Gardena,Colon,33.89246,-118.29493,8,52,20683,10515.0
4706,2017,Los Angeles,Methodist Hospital of Southern California,Bladder,34.13603,-118.03879,1,65,20683,10515.0
4707,2017,Los Angeles,Methodist Hospital of Southern California,Brain,34.13603,-118.03879,7,100,20683,10515.0
4708,2017,Los Angeles,Methodist Hospital of Southern California,Breast,34.13603,-118.03879,80,30,20683,10515.0
4709,2017,Los Angeles,Methodist Hospital of Southern California,Colon,34.13603,-118.03879,33,52,20683,10515.0
4710,2017,Los Angeles,Methodist Hospital of Southern California,Esophagus,34.13603,-118.03879,3,250,20683,10515.0
4711,2017,Los Angeles,Methodist Hospital of Southern California,Liver,34.13603,-118.03879,4,100,20683,10515.0
4712,2017,Los Angeles,Methodist Hospital of Southern California,Lung,34.13603,-118.03879,1,56,20683,10515.0
4713,2017,Los Angeles,Methodist Hospital of Southern California,Pancreas,34.13603,-118.03879,2,74,20683,10515.0
4714,2017,Los Angeles,Methodist Hospital of Southern California,Rectum,34.13603,-118.03879,19,52,20683,10515.0
4715,2017,Los Angeles,Methodist Hospital of Southern California,Stomach,34.13603,-118.03879,3,72,20683,10515.0
4716,2017,Los Angeles,Mission Community Hospital  Panorama Campus,Breast,34.22138,-118.45639,18,30,20683,10515.0
4717,2017,Los Angeles,Mission Community Hospital  Panorama Campus,Colon,34.22138,-118.45639,5,52,20683,10515.0
4718,2017,Los Angeles,Mission Community Hospital  Panorama Campus,Prostate,34.22138,-118.45639,2,153,20683,10515.0
